Strike ID,Date,Loc,Adm_2,Adm_1,Minimum total people killed,Maximum total people killed,Minimum civilians reported killed,Maximum civilians reported killed,Minimum children reported killed,Maximum children reported killed,Minimum reported injured,Maximum reported injured,matched_sort_Adm_1,matched_sort_Adm_1_ufi,matched_sort_Adm_1_adm1,matched_sort_Adm_1_matched_sort_Adm_1,matched_sort_Adm_1_full_name,matched_sort_Adm_1_full_nm_nd,matched_sort_Adm_1_desig_cd,matched_sort_Adm_1_lat_dd,matched_sort_Adm_1_long_dd,matched_sort_Adm_2,matched_sort_Adm_2_ufi,matched_sort_Adm_2_adm1,matched_sort_Adm_2_matched_sort_Adm_2,matched_sort_Adm_2_full_name,matched_sort_Adm_2_full_nm_nd,matched_sort_Adm_2_desig_cd,matched_sort_Adm_2_lat_dd,matched_sort_Adm_2_long_dd,matched_sort_Loc,matched_sort_Loc_ufi,matched_sort_Loc_adm1,matched_sort_Loc_matched_sort_Loc,matched_sort_Loc_full_name,matched_sort_Loc_full_nm_nd,matched_sort_Loc_desig_cd,matched_sort_Loc_lat_dd,matched_sort_Loc_long_dd
YEM152,02/03/2014,Shabwan,unclear,Marib,2,3,0,0,0,0,2,2,MARIB,-3189596.0,YE-MA,MARIB,Ma’rib,Ma'rib,ADM1,15.416667,45.35,,,,,,,,,,IRQALSHABWAN,10642648.0,YE-MA,IRQALSHABWAN,‘Irq Āl Shabwān,`Irq Al Shabwan,PPL,15.514789,45.370144
YEM153,03/03/2014,unclear,Al Mahfid,Abyan,1,1,0,0,0,0,0,0,ABYAN,-3182060.0,YE-AB,ABYAN,Abyan,Abyan,ADM1,13.786202,46.141766,ALMAHFID,10618515.0,YE-AB,ALMAHFID,Al Maḩfid,Al Mahfid,ADM2,14.01847,46.755958,,,,,,,,,
YEM154,03/03/2014,unclear,Rudum,Shabwah,2,4,0,0,0,0,2,2,SHABWAH,-3191647.0,YE-SH,SHABWAH,Shabwah,Shabwah,ADM1,15.0,47.0,RUDUM,10618514.0,YE-SH,RUDUM,Ruḑūm,Rudum,ADM2,14.085554,47.868147,,,,,,,,,
YEM155,05/03/2014,Khalek,unclear,Jawf,2,4,0,0,0,0,0,0,ALJAWF,-3188323.0,YE-JA,ALJAWF,Al Jawf,Al Jawf,ADM1,16.689733,45.611556,,,,,,,,,,unclear,,,,,,,,
YEM156,10/03/2014,Wadi Abida,unclear,Marib,1,4,0,1,0,1,0,0,MARIB,-3189596.0,YE-MA,MARIB,Ma’rib,Ma'rib,ADM1,15.416667,45.35,,,,,,,,,,WADIABIDAH,10815506.0,YE-MA,WADIABIDAH,Wādī Abīdah,Wadi Abidah,WAD,15.458435,45.386388
YEM157,12/03/2014,unclear,Khabb wa ash Sha`f,Jawf,2,3,0,0,0,0,0,0,ALJAWF,-3188323.0,YE-JA,ALJAWF,Al Jawf,Al Jawf,ADM1,16.689733,45.611556,KHABBWAASHSHAF,10618778.0,YE-JA,KHABBWAASHSHAF,Khabb wa ash Sha‘f,Khabb wa ash Sha`f,ADM2,16.643164,45.785317,,,,,,,,,
YEM158,01/04/2014,unclear,Al Mahfid,Abyan,3,3,0,0,0,0,4,4,ABYAN,-3182060.0,YE-AB,ABYAN,Abyan,Abyan,ADM1,13.786202,46.141766,ALMAHFID,10618515.0,YE-AB,ALMAHFID,Al Maḩfid,Al Mahfid,ADM2,14.01847,46.755958,,,,,,,,,
YEM159,19/04/2014,unclear,ASSAWMAH,ALBAYDA,13,21,3,8,0,0,1,6,ALBAYDA,-3182650.0,YE-BA,ALBAYDA,Al Bayḑā’,Al Bayda',ADM1,14.34166,45.394422,ASSAWMAH,10618529.0,YE-BA,ASSAWMAH,Aş Şawm‘ah,As Sawm`ah,ADM2,14.227711,45.831125,,,,,,,,,
YEM160,20/04/2014,unclear,Al Mahfid,Abyan,24,31,1,1,1,1,1,3,ABYAN,-3182060.0,YE-AB,ABYAN,Abyan,Abyan,ADM1,13.786202,46.141766,ALMAHFID,10618515.0,YE-AB,ALMAHFID,Al Maḩfid,Al Mahfid,ADM2,14.01847,46.755958,,,,,,,,,
YEM161,21/04/2014,unclear,Usaylan,Shabwah,3,4,1,1,1,1,0,0,SHABWAH,-3191647.0,YE-SH,SHABWAH,Shabwah,Shabwah,ADM1,15.0,47.0,USAYLAN,10618644.0,YE-SH,USAYLAN,‘Usaylān,`Usaylan,ADM2,15.171595,46.027444,,,,,,,,,
YEM162,12/05/2014,Wadi Abida,unclear,Marib,4,6,0,0,0,0,0,0,MARIB,-3189596.0,YE-MA,MARIB,Ma’rib,Ma'rib,ADM1,15.416667,45.35,,,,,,,,,,WADIABIDAH,10815506.0,YE-MA,WADIABIDAH,Wādī Abīdah,Wadi Abidah,WAD,15.458435,45.386388
YEM163,04/06/2014,Wadi Abida,unclear,Marib,3,4,0,0,0,0,0,0,MARIB,-3189596.0,YE-MA,MARIB,Ma’rib,Ma'rib,ADM1,15.416667,45.35,,,,,,,,,,WADIABIDAH,10815506.0,YE-MA,WADIABIDAH,Wādī Abīdah,Wadi Abidah,WAD,15.458435,45.386388
YEM164,13/06/2014,Mafraq al Saeed,unclear,Marib,5,6,0,0,0,0,0,0,MARIB,-3189596.0,YE-MA,MARIB,Ma’rib,Ma'rib,ADM1,15.416667,45.35,,,,,,,,,,SA,12338383.0,YE-MA,SA,Şā‘,Sa`,FRM,15.674932,44.751258
YEM165,21/06/2014,unclear,unclear,ALBAYDA,0,0,0,0,0,0,0,0,ALBAYDA,-3182650.0,YE-BA,ALBAYDA,Al Bayḑā’,Al Bayda',ADM1,14.34166,45.394422,,,,,,,,,,,,,,,,,,
YEM166,09/08/2014,Wadi Abida,unclear,Marib,3,3,0,0,0,0,2,2,MARIB,-3189596.0,YE-MA,MARIB,Ma’rib,Ma'rib,ADM1,15.416667,45.35,,,,,,,,,,WADIABIDAH,10815506.0,YE-MA,WADIABIDAH,Wādī Abīdah,Wadi Abidah,WAD,15.458435,45.386388
YEM167,16/08/2014,unclear,unclear,Hadramawt,3,3,0,0,0,0,0,0,HADRAMAWT,-3187120.0,YE-HD,HADRAMAWT,Ḩaḑramawt,Hadramawt,ADM1,16.0,49.0,,,,,,,,,,,,,,,,,,
YEM168,11/09/2014,unclear,unclear,Shabwah,4,5,0,0,0,0,0,0,SHABWAH,-3191647.0,YE-SH,SHABWAH,Shabwah,Shabwah,ADM1,15.0,47.0,,,,,,,,,,,,,,,,,,
YEM169,25/09/2014,unclear,Nisab,Shabwah,4,5,0,0,0,0,0,0,SHABWAH,-3191647.0,YE-SH,SHABWAH,Shabwah,Shabwah,ADM1,15.0,47.0,NISAB,10618512.0,YE-SH,NISAB,Nişāb,Nisab,ADM2,14.478977,46.44767,,,,,,,,,
YEM170,26/09/2014,Khasaf,unclear,Jawf,2,3,0,0,0,0,3,3,ALJAWF,-3188323.0,YE-JA,ALJAWF,Al Jawf,Al Jawf,ADM1,16.689733,45.611556,,,,,,,,,,unclear,,,,,,,,
YEM171,15/10/2014,Bani Assaf,Mayfaa,Shabwah,4,4,0,0,0,0,0,0,SHABWAH,-3191647.0,YE-SH,SHABWAH,Shabwah,Shabwah,ADM1,15.0,47.0,MAYFAAH,10618513.0,YE-SH,MAYFAAH,Mayfa‘ah,Mayfa`ah,ADM2,14.370924,47.740448,ASSALF,-3184661.0,YE-SH,ASSALF,As Salf,As Salf,HLL,14.632402,46.310243
YEM172,24/10/2014,unclear,Rada,ALBAYDA,3,10,0,10,0,0,0,0,ALBAYDA,-3182650.0,YE-BA,ALBAYDA,Al Bayḑā’,Al Bayda',ADM1,14.34166,45.394422,RADA,-3191086.0,YE-BA,RADA,Radā‘,Rada`,ADM2,14.339995,44.908741,,,,,,,,,
YEM173,26/10/2014,unclear,Rada,ALBAYDA,12,20,2,10,0,0,0,0,ALBAYDA,-3182650.0,YE-BA,ALBAYDA,Al Bayḑā’,Al Bayda',ADM1,14.34166,45.394422,RADA,-3191086.0,YE-BA,RADA,Radā‘,Rada`,ADM2,14.339995,44.908741,,,,,,,,,
YEM174,04/11/2014,unclear,Rada,ALBAYDA,9,20,0,0,0,0,0,0,ALBAYDA,-3182650.0,YE-BA,ALBAYDA,Al Bayḑā’,Al Bayda',ADM1,14.34166,45.394422,RADA,-3191086.0,YE-BA,RADA,Radā‘,Rada`,ADM2,14.339995,44.908741,,,,,,,,,
YEM175,12/11/2014,Azzan,unclear,Shabwah,6,8,0,0,0,0,0,0,SHABWAH,-3191647.0,YE-SH,SHABWAH,Shabwah,Shabwah,ADM1,15.0,47.0,,,,,,,,,,AZZAN,-3184987.0,YE-SH,AZZAN,‘Azzān,`Azzan,PPL,14.327047,47.448578
YEM176,26/11/2014,unclear,Hajar as Say`ar,Hadramawt,7,7,0,0,0,0,0,0,HADRAMAWT,-3187120.0,YE-HD,HADRAMAWT,Ḩaḑramawt,Hadramawt,ADM1,16.0,49.0,HAJARASSAYAR,10618452.0,YE-HD,HAJARASSAYAR,Ḩajar aş Şay‘ar,Hajar as Say`ar,ADM2,16.26585,47.953679,,,,,,,,,
YEM177,06/12/2014,unclear,Nisab,Shabwah,9,10,0,0,0,0,3,3,SHABWAH,-3191647.0,YE-SH,SHABWAH,Shabwah,Shabwah,ADM1,15.0,47.0,NISAB,10618512.0,YE-SH,NISAB,Nişāb,Nisab,ADM2,14.478977,46.44767,,,,,,,,,
YEM178,06/12/2014,Dafaar,unclear,Shabwah,11,11,8,8,1,1,0,0,SHABWAH,-3191647.0,YE-SH,SHABWAH,Shabwah,Shabwah,ADM1,15.0,47.0,,,,,,,,,,WADIDAFAA,11201026.0,YE-SH,WADIDAFAA,Wādī Dafa‘a,Wadi Dafa`a,WAD,14.240782,46.457158
YEM179,26/01/2015,unclear,unclear,unclear,3,3,1,2,1,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
YEM180,31/01/2015,unclear,As Said,Shabwah,4,4,0,0,0,0,0,0,SHABWAH,-3191647.0,YE-SH,SHABWAH,Shabwah,Shabwah,ADM1,15.0,47.0,ASSAID,10618520.0,YE-SH,ASSAID,Aş Şa‘īd,As Sa`id,ADM2,14.280411,46.86933,,,,,,,,,
YEM181,02/02/2015,unclear,unclear,ALBAYDA,3,6,0,0,0,0,0,0,ALBAYDA,-3182650.0,YE-BA,ALBAYDA,Al Bayḑā’,Al Bayda',ADM1,14.34166,45.394422,,,,,,,,,,,,,,,,,,
YEM182,20/02/2015,Al Houta,unclear,Shabwah,2,3,0,0,0,0,0,0,SHABWAH,-3191647.0,YE-SH,SHABWAH,Shabwah,Shabwah,ADM1,15.0,47.0,,,,,,,,,,ALHAUTAH,-3183010.0,YE-SH,ALHAUTAH,Al Hautah,Al Hautah,PPL,14.430458,46.149807
YEM183,28/02/2015,unclear,Bayhan,Shabwah,3,4,0,0,0,0,0,0,SHABWAH,-3191647.0,YE-SH,SHABWAH,Shabwah,Shabwah,ADM1,15.0,47.0,BAYHAN,10618533.0,YE-SH,BAYHAN,Bayḩān,Bayhan,ADM2,14.752961,45.748229,,,,,,,,,
YEM184,01/03/2015,unclear,unclear,Shabwah,2,3,0,0,0,0,3,3,SHABWAH,-3191647.0,YE-SH,SHABWAH,Shabwah,Shabwah,ADM1,15.0,47.0,,,,,,,,,,,,,,,,,,
YEM185,12/04/2015,unclear,Al Mukalla,Hadramawt,3,7,0,0,0,0,0,0,HADRAMAWT,-3187120.0,YE-HD,HADRAMAWT,Ḩaḑramawt,Hadramawt,ADM1,16.0,49.0,ALMUKALLA,10618447.0,YE-HD,ALMUKALLA,Al Mukallā,Al Mukalla,ADM2,14.671118,48.91989,,,,,,,,,
YEM186,17/04/2015,unclear,Habban,Shabwah,2,2,0,0,0,0,0,0,SHABWAH,-3191647.0,YE-SH,SHABWAH,Shabwah,Shabwah,ADM1,15.0,47.0,HABBAN,10618518.0,YE-SH,HABBAN,Ḩabbān,Habban,ADM2,14.290268,47.136125,,,,,,,,,
YEM187,19/04/2015,unclear,As Said,Shabwah,2,6,0,0,0,0,0,0,SHABWAH,-3191647.0,YE-SH,SHABWAH,Shabwah,Shabwah,ADM1,15.0,47.0,ASSAID,10618520.0,YE-SH,ASSAID,Aş Şa‘īd,As Sa`id,ADM2,14.280411,46.86933,,,,,,,,,
YEM188,21/04/2015,unclear,Al Mukalla,Hadramawt,5,7,0,1,0,1,0,0,HADRAMAWT,-3187120.0,YE-HD,HADRAMAWT,Ḩaḑramawt,Hadramawt,ADM1,16.0,49.0,ALMUKALLA,10618447.0,YE-HD,ALMUKALLA,Al Mukallā,Al Mukalla,ADM2,14.671118,48.91989,,,,,,,,,
YEM189,08/05/2015,Mafraq,unclear,Shabwah,3,3,0,0,0,0,0,0,SHABWAH,-3191647.0,YE-SH,SHABWAH,Shabwah,Shabwah,ADM1,15.0,47.0,,,,,,,,,,MAHRAQ,-3189334.0,YE-SH,MAHRAQ,Maḩraq,Mahraq,PPL,14.233333,46.45
YEM190,10/05/2015,unclear,Ataq,Shabwah,1,4,0,0,0,0,0,0,SHABWAH,-3191647.0,YE-SH,SHABWAH,Shabwah,Shabwah,ADM1,15.0,47.0,ATAQ,10618511.0,YE-SH,ATAQ,‘Ataq,`Ataq,ADM2,14.572856,46.831872,,,,,,,,,
YEM191,11/05/2015,unclear,Al Mukalla,Hadramawt,4,4,0,0,0,0,2,2,HADRAMAWT,-3187120.0,YE-HD,HADRAMAWT,Ḩaḑramawt,Hadramawt,ADM1,16.0,49.0,ALMUKALLA,10618447.0,YE-HD,ALMUKALLA,Al Mukallā,Al Mukalla,ADM2,14.671118,48.91989,,,,,,,,,
YEM192,16/05/2015,unclear,unclear,Shabwah,3,3,0,0,0,0,0,0,SHABWAH,-3191647.0,YE-SH,SHABWAH,Shabwah,Shabwah,ADM1,15.0,47.0,,,,,,,,,,,,,,,,,,
YEM193,22/05/2015,unclear,unclear,Shabwah,3,5,0,0,0,0,0,0,SHABWAH,-3191647.0,YE-SH,SHABWAH,Shabwah,Shabwah,ADM1,15.0,47.0,,,,,,,,,,,,,,,,,,
YEM194,02/06/2015,unclear,unclear,Jawf,5,20,0,0,0,0,0,0,ALJAWF,-3188323.0,YE-JA,ALJAWF,Al Jawf,Al Jawf,ADM1,16.689733,45.611556,,,,,,,,,,,,,,,,,,
YEM195,09/06/2015,unclear,Al Mukalla,Hadramawt,3,3,0,0,0,0,2,2,HADRAMAWT,-3187120.0,YE-HD,HADRAMAWT,Ḩaḑramawt,Hadramawt,ADM1,16.0,49.0,ALMUKALLA,10618447.0,YE-HD,ALMUKALLA,Al Mukallā,Al Mukalla,ADM2,14.671118,48.91989,,,,,,,,,
YEM196,25/06/2015,unclear,Al Mukalla,Hadramawt,4,5,0,0,0,0,2,2,HADRAMAWT,-3187120.0,YE-HD,HADRAMAWT,Ḩaḑramawt,Hadramawt,ADM1,16.0,49.0,ALMUKALLA,10618447.0,YE-HD,ALMUKALLA,Al Mukallā,Al Mukalla,ADM2,14.671118,48.91989,,,,,,,,,
YEM197,26/06/2015,Rafadh,unclear,Shabwah,4,4,0,0,0,0,0,0,SHABWAH,-3191647.0,YE-SH,SHABWAH,Shabwah,Shabwah,ADM1,15.0,47.0,,,,,,,,,,WADIRAFAD,-3190892.0,YE-SH,WADIRAFAD,Wādī Rafad,Wadi Rafad,WAD,14.093611,48.138333
YEM198,26/06/2015,unclear,Al Mukalla,Hadramawt,4,4,0,0,0,0,0,0,HADRAMAWT,-3187120.0,YE-HD,HADRAMAWT,Ḩaḑramawt,Hadramawt,ADM1,16.0,49.0,ALMUKALLA,10618447.0,YE-HD,ALMUKALLA,Al Mukallā,Al Mukalla,ADM2,14.671118,48.91989,,,,,,,,,
YEM199,03/07/2015,unclear,Al Mukalla,Hadramawt,4,4,0,0,0,0,0,0,HADRAMAWT,-3187120.0,YE-HD,HADRAMAWT,Ḩaḑramawt,Hadramawt,ADM1,16.0,49.0,ALMUKALLA,10618447.0,YE-HD,ALMUKALLA,Al Mukallā,Al Mukalla,ADM2,14.671118,48.91989,,,,,,,,,
YEM200,11/07/2015,unclear,Al Mukalla,Hadramawt,3,10,0,0,0,0,0,0,HADRAMAWT,-3187120.0,YE-HD,HADRAMAWT,Ḩaḑramawt,Hadramawt,ADM1,16.0,49.0,ALMUKALLA,10618447.0,YE-HD,ALMUKALLA,Al Mukallā,Al Mukalla,ADM2,14.671118,48.91989,,,,,,,,,
YEM201,29/07/2015,Wadi Dikha,unclear,Abyan,4,5,0,0,0,0,0,0,ABYAN,-3182060.0,YE-AB,ABYAN,Abyan,Abyan,ADM1,13.786202,46.141766,,,,,,,,,,WADIDEKA,-3186172.0,YE-AB,WADIDEKA,Wādī Ḍēka,Wadi Deka,WAD,13.783333,46.65
YEM202,12/08/2015,unclear,unclear,Hadramawt,5,5,0,0,0,0,0,0,HADRAMAWT,-3187120.0,YE-HD,HADRAMAWT,Ḩaḑramawt,Hadramawt,ADM1,16.0,49.0,,,,,,,,,,,,,,,,,,
YEM203,21/08/2015,unclear,Harib,Marib,3,3,0,0,0,0,0,0,MARIB,-3189596.0,YE-MA,MARIB,Ma’rib,Ma'rib,ADM1,15.416667,45.35,HARIB,-3187401.0,YE-MA,HARIB,Ḩarīb,Harib,ADM2,14.930446,45.368197,,,,,,,,,
YEM204,23/08/2015,unclear,Al Mukalla,Hadramawt,4,4,0,0,0,0,0,0,HADRAMAWT,-3187120.0,YE-HD,HADRAMAWT,Ḩaḑramawt,Hadramawt,ADM1,16.0,49.0,ALMUKALLA,10618447.0,YE-HD,ALMUKALLA,Al Mukallā,Al Mukalla,ADM2,14.671118,48.91989,,,,,,,,,
YEM205,26/08/2015,unclear,Al Mukalla,Hadramawt,5,5,0,0,0,0,0,0,HADRAMAWT,-3187120.0,YE-HD,HADRAMAWT,Ḩaḑramawt,Hadramawt,ADM1,16.0,49.0,ALMUKALLA,10618447.0,YE-HD,ALMUKALLA,Al Mukallā,Al Mukalla,ADM2,14.671118,48.91989,,,,,,,,,
YEM206,09/09/2015,unclear,Al Mukalla,Hadramawt,3,6,0,4,0,0,2,2,HADRAMAWT,-3187120.0,YE-HD,HADRAMAWT,Ḩaḑramawt,Hadramawt,ADM1,16.0,49.0,ALMUKALLA,10618447.0,YE-HD,ALMUKALLA,Al Mukallā,Al Mukalla,ADM2,14.671118,48.91989,,,,,,,,,
YEM207,11/09/2015,unclear,unclear,unclear,4,4,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
YEM208,12/09/2015,unclear,Al Mukalla,Hadramawt,4,5,0,0,0,0,0,0,HADRAMAWT,-3187120.0,YE-HD,HADRAMAWT,Ḩaḑramawt,Hadramawt,ADM1,16.0,49.0,ALMUKALLA,10618447.0,YE-HD,ALMUKALLA,Al Mukallā,Al Mukalla,ADM2,14.671118,48.91989,,,,,,,,,
YEM209,21/09/2015,Marib city,Marib,Marib,2,2,0,0,0,0,0,0,MARIB,-3189596.0,YE-MA,MARIB,Ma’rib,Ma'rib,ADM1,15.416667,45.35,MARIB,-3189597.0,YE-MA,MARIB,Ma’rib,Ma'rib,ADM2,15.723778,46.011143,MARIB,-3189595.0,YE-MA,MARIB,Ma’rib,Ma'rib,RUIN,15.422255,45.368654
YEM210,22/12/2015,unclear,unclear,unclear,4,4,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
YEM211,15/01/2016,Rafadh,unclear,Shabwah,3,3,0,0,0,0,0,0,SHABWAH,-3191647.0,YE-SH,SHABWAH,Shabwah,Shabwah,ADM1,15.0,47.0,,,,,,,,,,WADIRAFAD,-3190892.0,YE-SH,WADIRAFAD,Wādī Rafad,Wadi Rafad,WAD,14.093611,48.138333
YEM212,19/01/2016,unclear,Sayun,Hadramawt,2,2,0,0,0,0,0,0,HADRAMAWT,-3187120.0,YE-HD,HADRAMAWT,Ḩaḑramawt,Hadramawt,ADM1,16.0,49.0,SAYUN,10618441.0,YE-HD,SAYUN,Say’ūn,Say'un,ADM2,15.947115,48.831486,,,,,,,,,
YEM213,03/02/2016,Rawda,Arrawdah,Shabwah,6,6,0,0,0,0,0,0,SHABWAH,-3191647.0,YE-SH,SHABWAH,Shabwah,Shabwah,ADM1,15.0,47.0,ARRAWDAH,10618510.0,YE-SH,ARRAWDAH,Ar Rawḑah,Ar Rawdah,ADM2,14.476294,47.27461,WADIARRAWDAH,-3191007.0,YE-SH,WADIARRAWDAH,Wādī ar Rawḑah,Wadi ar Rawdah,WAD,15.052275,47.316517
YEM214,03/02/2016,Maraquesha,unclear,Abyan,3,3,0,0,0,0,0,0,ABYAN,-3182060.0,YE-AB,ABYAN,Abyan,Abyan,ADM1,13.786202,46.141766,,,,,,,,,,MARAQISHAH,-3182332.0,YE-AB,MARAQISHAH,Marāqishah,Maraqishah,TRB,13.560833,46.156389
YEM215,15/02/2016,Huta,unclear,Lahij,3,3,0,0,0,0,0,0,LAHIJ,9236596.0,YE-LA,LAHIJ,Laḩij,Lahij,ADM1,13.166667,44.583333,,,,,,,,,,ALWAHDAHASSIHHIYAHALAHUTAYB,10779483.0,YE-LA,ALWAHDAHASSIHHIYAHALAHUTAYB,Al Waḩdah aş Şiḩḩīyah A‘lá Ḩuţayb,Al Wahdah as Sihhiyah A`la Hutayb,HSPC,13.889256,45.252317
YEM216,29/02/2016,unclear,unclear,Hadramawt,3,3,0,0,0,0,0,0,HADRAMAWT,-3187120.0,YE-HD,HADRAMAWT,Ḩaḑramawt,Hadramawt,ADM1,16.0,49.0,,,,,,,,,,,,,,,,,,
YEM217,04/03/2016,unclear,Rudum,Shabwah,4,4,0,0,0,0,0,0,SHABWAH,-3191647.0,YE-SH,SHABWAH,Shabwah,Shabwah,ADM1,15.0,47.0,RUDUM,10618514.0,YE-SH,RUDUM,Ruḑūm,Rudum,ADM2,14.085554,47.868147,,,,,,,,,
YEM218,22/03/2016,unclear,Hajar,Hadramawt,50,71,0,0,0,0,28,30,HADRAMAWT,-3187120.0,YE-HD,HADRAMAWT,Ḩaḑramawt,Hadramawt,ADM1,16.0,49.0,HAJAR,10618863.0,YE-HD,HAJAR,Ḩajar,Hajar,ADM2,14.438039,48.277368,,,,,,,,,
YEM219,26/03/2016,Al Hudhn and Naqeel al Hayala villages,unclear,Abyan,8,8,0,0,0,0,0,0,ABYAN,-3182060.0,YE-AB,ABYAN,Abyan,Abyan,ADM1,13.786202,46.141766,,,,,,,,,,unclear,,,,,,,,
YEM220,26/03/2016,unclear,Zinjibar,Abyan,6,6,0,0,0,0,0,0,ABYAN,-3182060.0,YE-AB,ABYAN,Abyan,Abyan,ADM1,13.786202,46.141766,ZINJIBAR,10618573.0,YE-AB,ZINJIBAR,Zinjibār,Zinjibar,ADM2,13.140857,45.430399,,,,,,,,,
YEM221,28/03/2016,unclear,Al Mukalla,Hadramawt,5,5,3,3,0,0,0,0,HADRAMAWT,-3187120.0,YE-HD,HADRAMAWT,Ḩaḑramawt,Hadramawt,ADM1,16.0,49.0,ALMUKALLA,10618447.0,YE-HD,ALMUKALLA,Al Mukallā,Al Mukalla,ADM2,14.671118,48.91989,,,,,,,,,
YEM222,30/03/2016,Azzan,unclear,Shabwah,2,5,0,0,0,0,0,0,SHABWAH,-3191647.0,YE-SH,SHABWAH,Shabwah,Shabwah,ADM1,15.0,47.0,,,,,,,,,,AZZAN,-3184987.0,YE-SH,AZZAN,‘Azzān,`Azzan,PPL,14.327047,47.448578
YEM223,30/03/2016,unclear,Al Mukalla,Hadramawt,0,0,0,0,0,0,0,0,HADRAMAWT,-3187120.0,YE-HD,HADRAMAWT,Ḩaḑramawt,Hadramawt,ADM1,16.0,49.0,ALMUKALLA,10618447.0,YE-HD,ALMUKALLA,Al Mukallā,Al Mukalla,ADM2,14.671118,48.91989,,,,,,,,,
YEM224,03/04/2016,unclear,Al Mukalla,Hadramawt,0,0,0,0,0,0,0,0,HADRAMAWT,-3187120.0,YE-HD,HADRAMAWT,Ḩaḑramawt,Hadramawt,ADM1,16.0,49.0,ALMUKALLA,10618447.0,YE-HD,ALMUKALLA,Al Mukallā,Al Mukalla,ADM2,14.671118,48.91989,,,,,,,,,
YEM225,05/04/2016,unclear,Zinjibar,Abyan,0,0,0,0,0,0,0,0,ABYAN,-3182060.0,YE-AB,ABYAN,Abyan,Abyan,ADM1,13.786202,46.141766,ZINJIBAR,10618573.0,YE-AB,ZINJIBAR,Zinjibār,Zinjibar,ADM2,13.140857,45.430399,,,,,,,,,
YEM226,23/04/2016,Alemien,unclear,Marib,2,2,0,0,0,0,0,0,MARIB,-3189596.0,YE-MA,MARIB,Ma’rib,Ma'rib,ADM1,15.416667,45.35,,,,,,,,,,unclear,,,,,,,,
YEM227,25/04/2016,unclear,Zinjibar,Abyan,3,6,0,0,0,0,0,0,ABYAN,-3182060.0,YE-AB,ABYAN,Abyan,Abyan,ADM1,13.786202,46.141766,ZINJIBAR,10618573.0,YE-AB,ZINJIBAR,Zinjibār,Zinjibar,ADM2,13.140857,45.430399,,,,,,,,,
